"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.935978533E1,-2.737973347E-2,7.235637009E-2,-9.330226600E-2
2.936972833E1,-1.855708905E-2,8.850992460E-2,-8.097750485E-2
2.937967133E1,-9.273830205E-3,8.055010993E-2,-6.646237671E-2
2.938961333E1,-2.228205778E-2,5.319815987E-2,-5.984391332E-2
2.939955633E1,-3.051413342E-2,2.156935528E-2,-7.870936990E-2
2.940949933E1,-3.925323576E-2,-3.129448090E-2,-1.095060700E-1
2.941944233E1,-4.570220299E-2,-6.920969099E-2,-1.264980787E-1
2.942938533E1,-4.946700588E-2,-1.015624814E-1,-1.273745763E-1
2.943932833E1,-3.553645313E-2,-1.191318295E-1,-1.275266039E-1
2.944927033E1,-4.062367693E-2,-1.225344339E-1,-1.295836544E-1
2.945921333E1,-4.201443717E-2,-1.284013109E-1,-1.245427698E-1
2.946915633E1,-3.932237908E-2,-1.012237814E-1,-1.200503540E-1
2.947909933E1,-4.275432922E-2,-6.770164839E-2,-1.201649594E-1
2.948904233E1,-3.622635148E-2,-2.216529619E-2,-1.361752206E-1
2.949898533E1,-4.115233831E-2,1.932015982E-2,-1.126811081E-1
2.950892733E1,-3.991747946E-2,6.619179681E-2,-5.175429046E-2
2.951887033E1,-3.225543424E-2,1.028842445E-1,-9.781339288E-2
2.952881308E1,-2.471742310E-2,1.340743891E-1,-1.481146502E-1
2.953875608E1,-1.524595700E-2,1.440414524E-1,-1.439555258E-1
2.954869908E1,4.150061309E-3,1.282107282E-1,-1.078010219E-1
2.955864208E1,1.151652977E-2,8.566284221E-2,-9.599958658E-2
2.956858508E1,-5.882956758E-3,3.611434076E-2,-9.074118555E-2
2.957852708E1,-2.098492607E-2,3.719194606E-3,-7.127405047E-2
2.958847008E1,-3.228752084E-2,-2.330915318E-2,-7.096005499E-2
2.959841308E1,-4.790609166E-2,-5.477350026E-2,-9.679188430E-2
2.960835608E1,-5.325022750E-2,-7.101973314E-2,-1.241346341E-1
2.961829908E1,-5.099466406E-2,-6.918560320E-2,-1.345777613E-1
2.962824208E1,-3.482206956E-2,-6.128218219E-2,-1.160157752E-1
2.963818408E1,-2.927167319E-2,-4.369565328E-2,-8.996701419E-2
2.964812708E1,-2.767443314E-2,-9.945127107E-3,-6.248568535E-2
2.965807008E1,-2.857044585E-2,1.836307569E-2,-4.194909453E-2
2.966801308E1,-4.401257694E-2,3.628990341E-2,-6.211964965E-2
2.967795608E1,-5.850241587E-2,5.421144123E-2,-9.583820343E-2
2.968789908E1,-6.090255171E-2,5.303435560E-2,-9.936524391E-2
2.969784108E1,-7.058305576E-2,3.580973737E-2,-8.721589923E-2
2.970778408E1,-6.064096190E-2,2.292225937E-2,-7.880935729E-2
2.971772708E1,-4.591138713E-2,1.928265542E-2,-9.122299612E-2
2.972767008E1,-4.329592757E-2,1.684776518E-2,-1.006738508E-1
2.973761308E1,-2.982664704E-2,7.673118375E-3,-1.033910519E-1
2.974755608E1,-1.606200904E-2,-8.380119838E-3,-8.404203057E-2
2.975749808E1,-4.247417450E-3,-2.901198372E-2,-7.194764972E-2
2.976744108E1,1.198240668E-3,-1.980060909E-2,-8.270477235E-2
2.977738408E1,-1.043749921E-2,-2.014905746E-2,-1.153129399E-1
2.978732708E1,-8.042260408E-3,4.447428770E-3,-1.499161774E-1
2.979727008E1,-1.083891056E-2,7.548134141E-3,-1.615117908E-1
2.980721308E1,-2.471121043E-2,1.326137546E-2,-1.515750325E-1
2.981715508E1,-2.472348958E-2,1.904803589E-2,-1.421019584E-1
2.982709808E1,-4.193242997E-2,3.507127058E-2,-1.283118850E-1
2.983704108E1,-4.064224184E-2,3.335726894E-2,-1.318757629E-1
2.984698408E1,-4.749854073E-2,2.826712154E-2,-1.149796486E-1
2.985692708E1,-4.307175994E-2,1.183454521E-2,-1.134658045E-1
2.986687008E1,-4.255793586E-2,1.659052424E-2,-1.064859831E-1
2.987681308E1,-5.441820882E-2,1.455562924E-2,-7.051859021E-2
2.988675508E1,-3.874101967E-2,1.380765159E-2,-6.370892286E-2
2.989669808E1,-3.023799866E-2,1.662220884E-2,-9.993417799E-2
2.990664108E1,-1.894760996E-2,4.029721957E-2,-1.278061008E-1
2.991658408E1,-1.723649539E-2,4.287903023E-2,-1.017836523E-1
2.992652708E1,-3.394352540E-2,5.703991760E-2,-5.549300015E-2
2.993647008E1,-5.554372475E-2,4.442045677E-2,-1.642482877E-3
2.994641208E1,-7.276297085E-2,2.075414378E-2,1.818484068E-2
2.995635508E1,-6.030847460E-2,1.514977030E-2,-6.471055090E-2
2.996629808E1,-4.904892996E-2,1.192258235E-2,-1.365886188E-1
2.997624108E1,-3.622467041E-2,2.211005827E-2,-1.899321824E-1
2.998618408E1,-2.694791660E-2,2.250388652E-2,-1.868506998E-1
2.999612708E1,-1.049458265E-2,-1.235450886E-2,-1.579245239E-1
3.000606908E1,-1.272302963E-2,-5.040859032E-2,-6.346509397E-2
3.001601208E1,-3.649832010E-3,-7.451200096E-2,-8.207502723E-2
3.002595508E1,4.500090256E-3,-7.087678699E-2,-1.904900068E-1
3.003589808E1,-9.500263631E-3,-5.328348354E-2,-2.952574933E-1
3.004584108E1,-2.346034482E-2,-2.270751581E-2,-2.876175213E-1
3.005578408E1,-2.556760825E-2,-2.012456311E-2,-1.509154665E-1
3.006572608E1,-2.453367434E-2,-3.021007821E-2,-3.490553856E-2
3.007566908E1,-1.382515669E-2,-3.195291393E-2,-4.125210643E-3
3.008561208E1,-4.383591793E-2,1.125484860E-2,-6.839020371E-2
3.009555508E1,-6.286049187E-2,7.144223101E-2,-9.744969606E-2
3.010549808E1,-7.900187686E-2,9.769597348E-2,-1.120823532E-1
3.011544108E1,-7.703092664E-2,1.179978351E-1,-8.732582688E-2
3.012538308E1,-5.645070098E-2,1.056762899E-1,-6.167760015E-2
3.013532608E1,-4.939084589E-2,1.094460447E-1,-5.539242804E-2
3.014526908E1,-3.742349580E-2,1.269946535E-1,-5.732376337E-2
3.015521208E1,-2.434393220E-2,1.206659196E-1,-9.084234238E-2
3.016515508E1,-2.001384974E-2,9.036798701E-2,-1.016427344E-1
3.017509808E1,-2.019701377E-2,5.094766706E-2,-9.896529436E-2
3.018504108E1,-3.258901790E-2,4.584034346E-3,-1.246275544E-1
3.019498308E1,-3.833807342E-2,-4.459225528E-2,-1.297456223E-1
3.020492608E1,-4.302775964E-2,-9.535405397E-2,-1.574181551E-1
3.021486908E1,-4.127337568E-2,-1.285848769E-1,-1.649587244E-1
3.022481208E1,-3.456800804E-2,-1.521391061E-1,-1.527175784E-1
3.023475508E1,-4.074010961E-2,-1.632487793E-1,-1.591904461E-1
3.024469808E1,-3.155727670E-2,-1.584253745E-1,-1.620409638E-1
3.025464008E1,-2.590119191E-2,-1.236870298E-1,-1.579590225E-1
3.026458308E1,-2.772800826E-2,-8.521648038E-2,-1.363500524E-1
3.027452608E1,-2.645982027E-2,-2.896385383E-2,-1.435392040E-1
3.028446908E1,-3.264127739E-2,8.712241687E-3,-1.303496397E-1
3.029441208E1,-2.657047883E-2,8.154428277E-2,-5.187883615E-2
3.030435508E1,-2.665526345E-2,1.126796829E-1,-8.258490443E-2
3.031429708E1,-2.264882438E-2,1.588098289E-1,-1.565018964E-1
3.032424008E1,-3.162612766E-4,1.618577632E-1,-1.416295034E-1
3.033418308E1,1.079344846E-2,1.407720823E-1,-1.172150391E-1
3.034412608E1,1.240727998E-2,9.893909153E-2,-1.005797106E-1
3.035406908E1,1.481099725E-3,5.483931798E-2,-1.068526036E-1
3.036401208E1,-1.164392598E-2,1.742956314E-2,-9.746197522E-2
3.037395508E1,-3.272379622E-2,-1.194067217E-2,-9.239828646E-2
3.038389708E1,-3.806449682E-2,-4.121282045E-2,-8.996584475E-2
3.039384008E1,-5.400174089E-2,-5.705559544E-2,-9.951200902E-2
3.040378308E1,-4.772336617E-2,-6.834379144E-2,-1.301736385E-1
3.041372608E1,-3.888091430E-2,-6.397654261E-2,-1.416365200E-1
3.042366908E1,-2.668179519E-2,-4.267396655E-2,-1.433994555E-1
3.043361208E1,-4.328606039E-2,-1.293045960E-2,-1.132190520E-1
3.044355408E1,-4.431253910E-2,-9.690992497E-3,-8.743633926E-2
3.045349708E1,-4.627486467E-2,1.717900995E-2,-9.480207682E-2
3.046344008E1,-5.417898461E-2,1.609709233E-2,-9.481260180E-2
3.047338308E1,-4.954448149E-2,2.375833355E-2,-1.351215523E-1
3.048332608E1,-6.804931104E-2,2.263318308E-2,-1.459576124E-1
3.049326908E1,-6.074379981E-2,6.514456049E-3,-1.403290826E-1
3.050321208E1,-4.337654606E-2,2.876976281E-3,-1.297315890E-1
3.051315408E1,-3.820351437E-2,-6.439721324E-3,-1.394572628E-1
3.052310113E1,-3.957073957E-2,-1.945430774E-2,-1.374674553E-1
3.053304413E1,-3.017908797E-2,-1.567506954E-2,-1.499746495E-1
3.054298713E1,-3.158921711E-2,-2.828667317E-2,-1.327107453E-1
3.055293013E1,-2.282592192E-2,-3.627795316E-2,-1.247287112E-1
3.056287313E1,-5.624656007E-3,-4.592494536E-2,-1.250064540E-1
3.057281513E1,-6.275889650E-3,-2.926966321E-2,-1.392754143E-1
3.058275813E1,-1.084256507E-2,-9.200484194E-3,-1.578005630E-1
3.059270113E1,-1.541040994E-2,1.148623388E-2,-1.588782048E-1
3.060264412E1,-1.817336552E-2,2.340384610E-2,-1.444279808E-1
3.061258713E1,-2.100349098E-2,4.328372151E-2,-1.343444574E-1
3.062253013E1,-3.204076834E-2,4.590236049E-2,-1.341269410E-1
3.063247313E1,-3.345806032E-2,2.802230593E-2,-1.155807424E-1
3.064241513E1,-3.703553304E-2,2.379937369E-2,-1.149252695E-1
3.065235813E1,-3.683906659E-2,1.944502529E-2,-1.291661632E-1
3.066230113E1,-4.509935506E-2,7.982874624E-3,-1.165911412E-1
3.067224413E1,-3.717981309E-2,6.189423949E-3,-1.210917431E-1
3.068218713E1,-3.175871328E-2,-1.031883728E-2,-1.437660760E-1
3.069213013E1,-2.872247346E-2,-5.907149613E-3,-1.595143819E-1
3.070207213E1,-2.807409033E-2,6.323398277E-4,-1.514060479E-1
3.071201513E1,-4.264374375E-2,-5.269437656E-4,-1.414365453E-1
3.072195813E1,-5.243629508E-2,-2.205255456E-2,-8.296438873E-2
3.073190113E1,-6.562651724E-2,-4.356296260E-2,-5.891537547E-2
3.074184413E1,-6.186712302E-2,-4.571532268E-2,-1.192849535E-1
3.075178713E1,-5.693565443E-2,-3.881823946E-2,-1.667409557E-1
3.076173012E1,-3.987406388E-2,-2.557853524E-2,-2.534814763E-1
3.077167213E1,-1.130486056E-2,-1.117391948E-2,-2.505724865E-1
3.078161513E1,-2.014073431E-3,-4.056030773E-3,-1.507447278E-1
3.079155813E1,-4.792670310E-3,-3.597649265E-2,-2.993131220E-2
3.080150113E1,1.968684420E-3,-5.908600453E-2,-3.282743812E-2
3.081144413E1,3.386853486E-3,-5.199000634E-2,-2.028410804E-1
3.082138713E1,-3.536396027E-3,-2.193400227E-2,-3.603662395E-1
3.083132913E1,-2.345917538E-2,2.097144093E-2,-3.569274920E-1
3.084127213E1,-3.341903016E-2,3.051314671E-2,-2.080491954E-1
3.085121513E1,-3.058152258E-2,6.358189210E-3,-5.371310771E-2
3.086115813E1,-2.932956062E-2,-2.528080232E-2,2.481733739E-2
3.087110113E1,-4.645452037E-2,6.818145812E-3,-3.072127104E-3
3.088104413E1,-7.078376144E-2,5.239715528E-2,-5.060355842E-2
3.089098713E1,-8.524304867E-2,8.959644690E-2,-7.838543415E-2
3.090092913E1,-8.969855390E-2,8.034282614E-2,-8.788832903E-2
3.091087213E1,-7.164052472E-2,6.176863398E-2,-8.940568149E-2
3.092081513E1,-5.037471302E-2,4.370099343E-2,-1.218741006E-1
3.093075813E1,-2.398454770E-2,2.507943884E-2,-1.431439322E-1
3.094070113E1,-2.618551277E-2,1.067018185E-2,-1.582940680E-1
3.095064413E1,-1.863514937E-2,-1.760026529E-2,-1.649780202E-1
3.096058713E1,-2.070535608E-2,-3.821107920E-2,-1.483614028E-1
3.097052913E1,-3.319193892E-2,-6.465617180E-2,-1.344777739E-1
3.098047213E1,-2.266578130E-2,-8.415045988E-2,-1.179044259E-1
3.099041513E1,-3.563673288E-2,-9.649871953E-2,-1.239492774E-1
3.100035813E1,-2.826375939E-2,-1.105416485E-1,-1.205421048E-1
3.101030113E1,-2.530411810E-2,-9.957768057E-2,-1.269775504E-1
3.102024413E1,-2.770842008E-2,-9.197684839E-2,-1.338480288E-1
3.103018713E1,-2.307004318E-2,-7.133800440E-2,-1.431410086E-1
3.104012913E1,-3.048745550E-2,-5.314823013E-2,-1.445086724E-1
3.105007213E1,-3.014108106E-2,-3.641814016E-2,-1.358495307E-1
3.106001513E1,-3.876521252E-2,4.518728256E-3,-1.394941002E-1
3.106995813E1,-3.482587025E-2,3.031309884E-2,-8.800410390E-2
3.107990113E1,-3.661709167E-2,6.101638969E-2,-1.936773241E-2
3.108984413E1,-4.298982583E-2,8.350386746E-2,-4.057265997E-2
3.109978613E1,-2.849735565E-2,1.065955088E-1,-1.559218526E-1
3.110972913E1,-1.916022934E-2,1.174189973E-1,-1.781325012E-1
3.111967213E1,-1.164999247E-2,1.176527946E-1,-1.390719312E-1
3.112961513E1,-3.301411048E-3,7.886943743E-2,-9.394955277E-2
3.113955813E1,1.549146697E-3,2.269717354E-2,-8.275915146E-2
3.114950113E1,-2.695252128E-2,-1.338389290E-2,-8.145288348E-2
3.115944413E1,-4.285687476E-2,-2.862515386E-2,-9.884133339E-2
3.116938613E1,-5.100964755E-2,-5.407742579E-2,-1.042254496E-1
3.117932913E1,-6.294790775E-2,-7.781792533E-2,-1.085728544E-1
3.118927213E1,-5.970504194E-2,-8.290207934E-2,-1.190890718E-1
3.119921513E1,-5.641225554E-2,-7.186005112E-2,-1.280522686E-1
3.120915813E1,-5.011370793E-2,-5.573671941E-2,-1.030027968E-1
3.121910113E1,-3.183187656E-2,-2.844666760E-2,-8.804971218E-2
3.122904413E1,-2.686547086E-2,-1.681143936E-2,-8.492028236E-2
3.123898613E1,-2.792600960E-2,1.195342641E-2,-7.662542224E-2
3.124892913E1,-3.712536089E-2,2.158125071E-2,-1.084605879E-1
3.125887213E1,-4.770684779E-2,2.933464039E-2,-1.296848112E-1
3.126881513E1,-5.423804149E-2,2.065368131E-2,-1.361296123E-1
3.127875813E1,-5.866854988E-2,1.410121836E-2,-1.401986897E-1
3.128870113E1,-5.482977971E-2,1.991232745E-3,-1.363558996E-1
3.129864413E1,-3.509776577E-2,-9.473622255E-3,-1.458511931E-1
3.130858613E1,-3.100654207E-2,-8.550858535E-3,-1.442747837E-1
3.131852913E1,-2.155005947E-2,-1.615582030E-2,-1.219939685E-1
3.132847213E1,-7.699467391E-3,-3.073778942E-2,-1.020415145E-1
3.133841513E1,-9.111496881E-3,-3.751986522E-2,-1.110877419E-1
3.134835813E1,-6.973608658E-3,-3.035563733E-2,-1.168735617E-1
3.135830113E1,-1.490016729E-2,-1.197725382E-2,-1.185359251E-1
3.136824413E1,-2.026396438E-2,1.300146673E-2,-1.377685869E-1
3.137818613E1,-3.555443332E-2,2.560137592E-2,-1.332106823E-1
3.138812912E1,-4.320434555E-2,2.042699207E-2,-1.186645639E-1
3.139807213E1,-4.035360865E-2,3.165795844E-2,-1.084436309E-1
3.140801513E1,-4.149140373E-2,3.372286610E-2,-1.137903249E-1
3.141795813E1,-4.322758824E-2,2.766025364E-2,-1.123776376E-1
3.142790113E1,-4.398363322E-2,2.588580642E-2,-1.001364917E-1
3.143784313E1,-5.507258534E-2,2.344006229E-2,-1.051873165E-1
3.144778613E1,-5.179156646E-2,2.658838592E-3,-8.096873403E-2
3.145772913E1,-4.899652429E-2,-1.166610885E-2,-8.141896963E-2
3.146767213E1,-3.612197869E-2,-1.967456505E-2,-1.322827291E-1
3.147761513E1,-2.198918536E-2,-1.348535123E-2,-1.590992296E-1
3.148755813E1,-1.798610844E-2,3.167911805E-3,-1.412769163E-1
3.149750113E1,-2.818606451E-2,7.076483108E-3,-7.025020301E-2
3.150744313E1,-3.831256494E-2,-1.241254248E-3,-1.274166763E-2
3.151738613E1,-4.554498598E-2,-1.579267167E-2,-2.375840664E-2
3.152732488E1,-4.448547050E-2,-1.513866059E-2,-1.096352935E-1
3.153726788E1,-3.703334033E-2,4.138439968E-3,-1.896918619E-1
3.154721088E1,-2.810025662E-2,3.442460507E-2,-1.851637781E-1
3.155715388E1,-1.361377984E-2,1.889265527E-2,-1.008387423E-1
3.156709688E1,-2.318055555E-2,-2.326851960E-2,-5.486676335E-2
3.157703988E1,-1.017386287E-2,-4.077000350E-2,-3.484882057E-2
3.158698188E1,-7.400236130E-3,-5.095201593E-2,-1.268576825E-1
3.159692488E1,-8.218115419E-3,-2.203435510E-2,-2.283343560E-1
3.160686788E1,-2.365593418E-2,-1.999638118E-3,-2.690052491E-1
3.161681088E1,-4.211888306E-2,1.807907917E-2,-1.888720822E-1
3.162675388E1,-4.528712377E-2,-1.540777870E-3,-6.647582531E-2
3.163669688E1,-3.558337703E-2,-3.462995198E-2,7.735281587E-3
3.164663988E1,-3.111128032E-2,-3.096170124E-2,-1.708556414E-2
3.165658188E1,-4.649018839E-2,-6.092140898E-3,-7.621026993E-2
3.166652488E1,-6.600307792E-2,4.370844863E-2,-1.245784378E-1
3.167646788E1,-7.438783899E-2,6.360520788E-2,-1.275798136E-1
3.168641088E1,-6.008949637E-2,5.698953104E-2,-9.941611469E-2
3.169635388E1,-4.365648150E-2,5.092647091E-2,-8.594412982E-2
3.170629688E1,-3.273841426E-2,6.653031405E-2,-9.181999683E-2
3.171623988E1,-1.089087769E-2,8.825399928E-2,-1.010235143E-1
3.172618188E1,-2.738178000E-3,8.480787878E-2,-8.974598944E-2
3.173612488E1,-1.980093800E-2,7.196541977E-2,-8.734570742E-2
3.174606788E1,-2.905064844E-2,5.284322474E-2,-9.316368699E-2
3.175601088E1,-3.662111163E-2,5.977060385E-3,-1.018696064E-1
3.176595388E1,-4.455125168E-2,-4.535378203E-2,-1.088657999E-1
3.177589688E1,-3.963140443E-2,-8.255610690E-2,-1.271441960E-1
3.178583988E1,-5.212734282E-2,-1.151921218E-1,-1.219711643E-1
3.179578188E1,-3.431679703E-2,-1.417051791E-1,-1.283516461E-1
3.180572488E1,-3.505113423E-2,-1.537208875E-1,-1.450776064E-1
3.181566788E1,-3.544063188E-2,-1.139193291E-1,-1.420113266E-1
3.182561088E1,-3.521989949E-2,-8.975571044E-2,-1.357846266E-1
3.183555388E1,-2.769453295E-2,-5.735960498E-2,-1.120051700E-1
3.184549688E1,-3.306037657E-2,-8.069915911E-3,-1.314641190E-1
3.185543988E1,-3.243889064E-2,3.745083153E-2,-1.017725426E-1
3.186538188E1,-2.614611715E-2,7.877511453E-2,-4.918268502E-2
3.187532487E1,-2.466589451E-2,1.207001258E-1,-1.113982290E-1
3.188526788E1,-2.347730175E-2,1.441191382E-1,-1.536999106E-1
3.189521088E1,-1.336819679E-2,1.511568469E-1,-1.434836555E-1
3.190515388E1,8.621646389E-3,1.155518717E-1,-1.208847517E-1
3.191509688E1,9.447053969E-3,6.874812640E-2,-1.017017913E-1
3.192503988E1,-1.217755750E-2,3.062654614E-2,-8.893848896E-2
3.193498188E1,-3.124664336E-2,-8.182593584E-3,-7.023032248E-2
3.194492488E1,-4.006716818E-2,-3.696321029E-2,-8.444782734E-2
3.195486788E1,-3.753473908E-2,-6.594117053E-2,-1.233271337E-1
3.196481088E1,-5.482802555E-2,-7.835663661E-2,-1.336088777E-1
3.197475388E1,-4.290599138E-2,-8.391529217E-2,-1.200562012E-1
3.198469688E1,-3.834194720E-2,-6.703156661E-2,-1.198761070E-1
3.199463988E1,-3.327789299E-2,-3.890239825E-2,-9.000560582E-2
3.200458188E1,-3.140305638E-2,-8.939223289E-3,-6.785342932E-2
3.201452488E1,-3.334345490E-2,1.858087990E-2,-5.802075148E-2
3.202446788E1,-4.182725318E-2,3.437724262E-2,-7.782936394E-2
3.203441087E1,-5.219853267E-2,3.908648048E-2,-1.117519855E-1
3.204435388E1,-5.821151689E-2,4.107668996E-2,-1.307624531E-1
3.205429688E1,-6.726571105E-2,3.256921045E-2,-1.229727924E-1
3.206423988E1,-6.510056019E-2,7.640410513E-3,-1.093452716E-1
3.207418188E1,-5.211491749E-2,8.453794755E-3,-1.147141850E-1
3.208412488E1,-4.544353679E-2,-2.016324610E-2,-1.494361210E-1
3.209406788E1,-3.481870741E-2,-2.310468793E-2,-1.293965435E-1
3.210401088E1,-2.500693336E-2,-3.731309306E-2,-1.085985821E-1
3.211395388E1,-1.474543534E-2,-4.228581650E-2,-8.104533255E-2
3.212389688E1,5.234646723E-3,-3.607322296E-2,-8.359530330E-2
3.213383988E1,1.553459018E-3,-2.623382082E-2,-1.002885193E-1
3.214378288E1,1.613173708E-3,7.562354752E-3,-1.010381323E-1
3.215372488E1,-1.115809545E-2,3.488372114E-2,-9.074995637E-2
3.216366788E1,-2.239300869E-2,5.199402630E-2,-7.045310140E-2
3.217361088E1,-3.204961225E-2,5.906510074E-2,-5.944337904E-2
3.218355388E1,-3.575711243E-2,7.704024564E-2,-6.247574508E-2
3.219349687E1,-4.538301811E-2,8.552817352E-2,-7.391172945E-2
3.220343988E1,-5.362927325E-2,7.688379608E-2,-7.320187747E-2
3.221338288E1,-5.077312768E-2,7.170334574E-2,-7.027885437E-2
3.222332488E1,-4.577207722E-2,4.690709487E-2,-7.695228159E-2
3.223326788E1,-3.485861465E-2,3.766166020E-2,-9.264328480E-2
3.224321088E1,-2.728946708E-2,1.774253536E-2,-9.860744476E-2
3.225315388E1,-2.355302319E-2,-2.558449209E-3,-9.884250283E-2
3.226309688E1,-3.239138201E-2,-1.234599385E-2,-7.800594985E-2
3.227303988E1,-3.903776586E-2,-2.405058470E-2,-6.032864749E-2
3.228298288E1,-4.293325402E-2,-2.453523665E-2,-8.154702365E-2
3.229292488E1,-3.612029761E-2,-2.273408409E-2,-1.283089614E-1
3.230286788E1,-2.448148794E-2,-6.386465980E-3,-1.596412665E-1
3.231281088E1,-2.839524865E-2,1.960903969E-2,-1.543208849E-1
3.232275388E1,-4.189522706E-2,2.801263975E-3,-8.567925096E-2
3.233269688E1,-4.722284451E-2,-2.306288034E-2,-3.864775658E-2
3.234263988E1,-3.985798404E-2,-4.157366674E-2,-8.401805699E-2
3.235258287E1,-2.546769395E-2,-2.391058043E-2,-1.452103382E-1
3.236252488E1,-3.643400073E-3,5.662882179E-3,-1.943269497E-1
3.237246788E1,1.230064139E-2,3.469496571E-2,-1.915442598E-1
3.238241088E1,5.154174417E-3,4.221225578E-2,-1.639974421E-1
3.239235388E1,7.768756896E-4,3.149279287E-2,-5.349208295E-2
3.240229688E1,-7.161523551E-3,1.996813182E-2,-7.735281587E-3
3.241223988E1,-8.266866580E-3,1.062910516E-2,-1.196527433E-1
3.242218288E1,-1.386732973E-2,2.014152003E-2,-2.524640608E-1
3.243212588E1,-2.378815435E-2,2.677081905E-2,-2.790642142E-1
3.244206788E1,-3.486811638E-2,4.045454621E-2,-1.516516310E-1
3.245201088E1,-3.985659532E-2,1.798002368E-2,-1.297263265E-2
3.246195388E1,-3.257849291E-2,-1.213465355E-2,3.823318899E-2
3.247189688E1,-4.012154728E-2,-2.448521554E-4,-5.109881759E-3
3.248183988E1,-7.704101309E-2,3.587763816E-2,-7.458649814E-2
3.249178288E1,-8.977873385E-2,7.978427086E-2,-9.919216633E-2
3.250172588E1,-8.921374664E-2,7.463912308E-2,-8.778717220E-2
3.251166788E1,-7.294006839E-2,6.795131536E-2,-7.587288558E-2
3.252161088E1,-5.761700124E-2,6.812433813E-2,-8.898175836E-2
3.253155371E1,-4.653988972E-2,6.785843600E-2,-1.232183754E-1
3.254149671E1,-2.421836324E-2,6.311122779E-2,-1.505161017E-1
3.255143971E1,-2.210759148E-2,4.491173252E-2,-1.722490329E-1
3.256138271E1,-1.403112486E-2,1.387376167E-2,-1.736523646E-1
3.257132571E1,-1.291050598E-2,-1.318097625E-2,-1.571503526E-1
3.258126771E1,-3.060673870E-2,-4.663110629E-2,-1.347134167E-1
3.259121071E1,-3.641828634E-2,-8.471584909E-2,-1.356606656E-1
3.260115371E1,-3.096480757E-2,-1.136220348E-1,-1.243153131E-1
3.261109671E1,-3.618922167E-2,-1.267319673E-1,-1.307712239E-1
3.262103971E1,-4.468931906E-2,-1.193850870E-1,-1.303309286E-1
3.263098271E1,-2.946675092E-2,-1.211833251E-1,-1.487812328E-1
3.264092571E1,-1.964006647E-2,-9.521478061E-2,-1.569375139E-1
3.265086871E1,-1.930063561E-2,-4.271972101E-2,-1.378872854E-1
3.266081071E1,-1.054830395E-2,-2.464637943E-3,-1.316255021E-1
3.267075371E1,-2.168461852E-2,4.797348082E-2,-1.181780756E-1
3.268069671E1,-1.895111829E-2,1.022650974E-1,-3.606796503E-2
3.269063971E1,-1.360595919E-2,1.331026184E-1,-2.756143570E-2
3.270058271E1,-1.428072788E-2,1.636561475E-1,-1.228330439E-1
3.271052571E1,-7.476249933E-3,1.790275272E-1,-1.553850782E-1
3.272046871E1,2.014365792E-4,1.570124314E-1,-1.348549193E-1
3.273041171E1,2.801985741E-3,1.018314167E-1,-1.146440184E-1
3.274035371E1,7.474203408E-4,5.166212372E-2,-1.199141139E-1
3.275029671E1,-1.890192859E-2,3.614639081E-3,-1.207999671E-1
3.276023971E1,-3.410892852E-2,-1.679203391E-2,-1.075004750E-1
3.277018271E1,-4.904352129E-2,-5.426391542E-2,-1.043488258E-1
3.278012571E1,-6.142997056E-2,-8.410726357E-2,-9.850511849E-2
3.279006871E1,-6.402774230E-2,-9.792774249E-2,-1.127249622E-1
3.280001171E1,-5.103786036E-2,-9.892608147E-2,-1.208970308E-1
3.280995371E1,-5.068344600E-2,-6.446511403E-2,-1.108591157E-1
3.281989671E1,-4.827768221E-2,-4.165216561E-2,-1.104772925E-1
3.282983971E1,-4.630768217E-2,-6.137456819E-3,-8.556230664E-2
3.283978271E1,-4.373666145E-2,1.755341448E-2,-6.078823864E-2
3.284972571E1,-4.801368043E-2,2.495123863E-2,-7.304224849E-2
3.285966871E1,-4.586819082E-2,3.375301581E-2,-9.682521343E-2
3.286961171E1,-5.095651098E-2,3.685814314E-2,-1.351724231E-1
3.287955471E1,-4.426261850E-2,3.279867712E-2,-1.509604901E-1
3.288949671E1,-4.183617018E-2,2.592337478E-2,-1.606253529E-1
3.289943971E1,-3.392525285E-2,1.941429086E-2,-1.615579838E-1
3.290938271E1,-1.981380187E-2,9.416611902E-3,-1.582969916E-1
3.291932571E1,-2.410704687E-2,-1.302163962E-2,-1.587320244E-1
3.292926871E1,-1.758038476E-2,-1.837111104E-2,-1.606639445E-1
